time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-31T22:51:08.680Z,-20.8556,-178.4346,576.81,4.5,mb,,115,4.536,1.01,us,us2000a31s,2017-08-01T00:14:45.040Z,"35km SE of Ndoi Island, Fiji",earthquake,13,7.1,0.075,52,reviewed,us,us
2017-07-31T22:36:04.670Z,30.0691,131.2298,40.52,4.6,mb,,139,1.583,0.69,us,us2000a31n,2017-08-02T04:51:20.709Z,"76km SSE of Nishinoomote, Japan",earthquake,5.2,9.2,0.103,28,reviewed,us,us
2017-07-31T21:59:03.790Z,17.9805,-66.2846,10,2.49,md,4,202,0.3276,0.06,pr,pr2017212002,2017-08-01T00:09:08.678Z,"1km ENE of Salinas, Puerto Rico",earthquake,0.79,1.16,0.3,3,reviewed,pr,pr
2017-07-31T21:31:05.140Z,-55.2452,-30.8439,10,5.2,mb,,107,3.408,0.77,us,us2000a313,2017-07-31T21:50:21.040Z,"279km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,5.6,1.9,0.067,75,reviewed,us,us
2017-07-31T21:29:11.790Z,34.4497,24.0072,16.62,5.3,mb,,43,1.107,0.95,us,us2000a30v,2017-08-02T19:50:55.040Z,"91km SSE of Palaiochora, Greece",earthquake,5.9,4.2,0.037,244,reviewed,us,us
2017-07-31T20:52:03.010Z,14.2787,-90.4879,10,3.9,ml,,154,1.099,0.99,us,us2000a2zn,2017-07-31T23:16:22.103Z,"6km NNW of Pueblo Nuevo Vinas, Guatemala",earthquake,2.7,2,0.077,22,reviewed,us,us
2017-07-31T17:08:42.480Z,-4.9557,129.6152,215.48,4.4,mb,,69,3.316,0.63,us,us2000a2x9,2017-07-31T21:52:23.040Z,"186km SE of Saparua, Indonesia",earthquake,7.8,3.3,0.083,42,reviewed,us,us
2017-07-31T16:36:51.060Z,-19.8604,-175.7598,208.86,4.7,mb,,44,5.557,0.76,us,us2000a2wq,2017-07-31T18:10:25.040Z,"147km W of Pangai, Tonga",earthquake,9.1,7.1,0.038,210,reviewed,us,us
2017-07-31T16:28:11.712Z,59.8254,-153.0581,94.8,3.4,ml,,,,0.63,ak,ak16390947,2017-08-01T09:46:17.046Z,"69km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-31T16:19:09.640Z,80.1178,0.308,10,4.7,mb,,76,2.443,1.05,us,us2000a2wh,2017-07-31T17:08:24.040Z,"North of Svalbard",earthquake,9,1.9,0.042,172,reviewed,us,us
2017-07-31T14:00:27.440Z,-2.6653,102.2452,158.64,5.1,mb,,76,1.827,0.7,us,us2000a2vm,2017-07-31T15:19:28.040Z,"94km NNW of Curup, Indonesia",earthquake,7.5,3.8,0.058,95,reviewed,us,us
2017-07-31T13:06:59.340Z,38.2616,141.5872,50.01,4.3,mb,,135,0.741,0.87,us,us2000a2vd,2017-07-31T14:05:19.040Z,"30km SE of Ishinomaki, Japan",earthquake,3.3,7.5,0.084,40,reviewed,us,us
2017-07-31T12:23:18.890Z,-7.033,129.6645,148.56,4.3,mb,,88,1.875,1.42,us,us2000a2vb,2017-07-31T13:03:24.040Z,"208km WNW of Saumlaki, Indonesia",earthquake,7.2,8.9,0.142,14,reviewed,us,us
2017-07-31T11:22:10.120Z,38.7581673,-122.7191696,1.65,2.89,md,54,36,0.01515,0.08,nc,nc72855361,2017-07-31T18:59:03.203Z,"3km ESE of The Geysers, California",earthquake,0.16,0.25,0.11,50,automatic,nc,nc
2017-07-31T11:00:40.758Z,57.8073,-156.4015,132.3,2.6,ml,,,,0.77,ak,ak16389772,2017-07-31T11:08:12.039Z,"99km S of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-31T09:02:57.610Z,54.1046,-165.3716,69.03,4.8,mb,,128,0.237,1.36,us,us2000a2um,2017-08-01T05:24:03.193Z,"26km E of Akutan, Alaska",earthquake,8.3,7.1,0.038,210,reviewed,us,us
2017-07-31T07:49:30.470Z,36.4548,-98.7757,5,2.6,mb_lg,,77,0.035,0.52,us,us2000a2uh,2017-07-31T14:28:40.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.4,1.4,0.095,29,reviewed,us,us
2017-07-31T02:18:12.290Z,-21.2716,-178.6912,518.06,4.5,mb,,104,4.662,1.02,us,us2000a2sy,2017-07-31T02:49:35.040Z,"68km S of Ndoi Island, Fiji",earthquake,12,7,0.041,177,reviewed,us,us
2017-07-31T02:16:19.620Z,36.3061667,-89.4903333,4.81,3.05,md,72,27,0.02404,0.15,nm,nm60203501,2017-08-02T04:21:30.040Z,"4km N of Ridgely, Tennessee",earthquake,0.15,0.19,0.261,52,reviewed,nm,nm
2017-07-31T02:12:32.400Z,36.9715,-99.38,5.261,2.5,ml,,167,,0.44,us,us2000a2sr,2017-08-02T04:18:36.040Z,"26km NE of Buffalo, Oklahoma",earthquake,1.4,4.9,,,reviewed,tul,tul
2017-07-31T01:53:54.520Z,-14.4439,167.4834,172.6,4.5,mb,,96,6.302,0.74,us,us2000a2sk,2017-07-31T02:35:55.040Z,"62km S of Sola, Vanuatu",earthquake,11.2,6.2,0.067,66,reviewed,us,us
2017-07-31T01:38:58.450Z,37.5128326,-118.8658371,6.39,2.53,md,34,108,0.0824,0.06,nc,nc72854886,2017-07-31T20:53:12.786Z,"17km SSE of Mammoth Lakes, California",earthquake,0.23,0.78,0.2,32,automatic,nc,nc
2017-07-30T23:54:47.150Z,18.0805,-64.9086,20,2.76,md,4,245,0.6441,0.15,pr,pr2017211014,2017-07-31T03:58:46.219Z,"29km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.81,13.74,0.07,3,reviewed,pr,pr
2017-07-30T23:36:47.130Z,18.3066,-104.701,30.35,4,mb,,203,10.34,0.85,us,us2000a2sc,2017-07-31T02:36:49.257Z,"91km SSW of Manzanillo, Mexico",earthquake,15.7,12.3,0.076,46,reviewed,us,us
2017-07-30T21:07:55.339Z,61.1851,-144.6304,15.8,2.5,ml,,,,0.84,ak,ak16386940,2017-07-30T21:29:30.823Z,"38km SSW of Chitina, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-30T21:00:49.370Z,46.2103,150.9531,86.71,5.7,mb,,35,7.003,0.96,us,us2000a2r4,2017-08-01T23:07:55.040Z,"262km ENE of Kuril'sk, Russia",earthquake,8.8,5.5,0.024,633,reviewed,us,us
2017-07-30T20:56:09.550Z,37.9639,68.1715,10,4.6,mb,,50,0.403,1.16,us,us2000a2r3,2017-07-30T21:21:50.040Z,"33km E of Sho'rchi, Uzbekistan",earthquake,3.4,1.9,0.08,47,reviewed,us,us
2017-07-30T20:19:16.110Z,37.0674,-97.7213,5,2.6,mb_lg,,34,0.041,0.29,us,us2000a2qy,2017-08-03T17:29:27.190Z,"10km WNW of Caldwell, Kansas",earthquake,1.8,1.8,0.08,41,reviewed,us,us
2017-07-30T20:15:11.560Z,19.0841,-67.252,58,2.67,md,8,238,0.6325,0.81,pr,pr2017211013,2017-07-30T23:26:47.370Z,"67km NNW of San Antonio, Puerto Rico",earthquake,9.09,17.92,0.11,5,reviewed,pr,pr
2017-07-30T20:07:40.472Z,51.9778,-173.3037,65.2,3.3,ml,,,,0.61,ak,ak16386653,2017-07-31T15:40:56.543Z,"66km ESE of Atka, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-07-30T18:27:32.950Z,58.1358,-156.5301,177.2,2.6,ml,,,,1.02,ak,ak16386372,2017-07-30T18:34:22.361Z,"62km S of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-30T17:51:19.590Z,36.8951,27.6677,10,4.4,mb,,45,0.772,1.14,us,us2000a2ql,2017-08-03T13:26:34.305Z,"17km N of Datca, Turkey",earthquake,5.3,1.9,0.138,15,reviewed,us,us
2017-07-30T17:34:55.990Z,-4.5249,125.4803,428.34,4.4,mb,,43,4.391,0.99,us,us2000a2qj,2017-07-30T17:49:57.040Z,"141km SW of Leksula, Indonesia",earthquake,10.7,8,0.081,44,reviewed,us,us
2017-07-30T16:44:30.150Z,-54.576,-27.9552,39.73,5.1,mb,,48,4.991,0.47,us,us2000a2qg,2017-07-30T18:02:39.040Z,"241km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.1,4.9,0.073,61,reviewed,us,us
2017-07-30T16:27:32.230Z,19.4341,-67.1333,67,3.38,md,10,277,0.9668,0.27,pr,pr2017211012,2017-07-30T17:18:17.040Z,"113km N of Isabela, Puerto Rico",earthquake,2.85,7.71,0.11,8,reviewed,pr,pr
2017-07-30T16:26:54.590Z,46.9151667,-112.5255,14.33,2.57,ml,18,125,0.019,0.19,mb,mb80237664,2017-08-01T21:19:16.320Z,"12km ESE of Lincoln, Montana",earthquake,0.65,0.38,0.321,16,reviewed,mb,mb
2017-07-30T15:37:40.180Z,31.8203,50.5928,10,5,mb,,58,5.715,0.6,us,us2000a2q6,2017-08-02T13:32:59.088Z,"48km S of Farsan, Iran",earthquake,3,1.8,0.044,162,reviewed,us,us
2017-07-30T14:28:51.090Z,36.6083,141.0137,54.35,4.3,mb,,132,1.271,0.53,us,us2000a2pt,2017-08-02T20:48:17.178Z,"29km ESE of Takahagi, Japan",earthquake,9,9.6,0.138,15,reviewed,us,us
2017-07-30T12:45:06.750Z,36.2936,143.7036,16.55,5.3,mww,,98,2.811,1.34,us,us2000a2p8,2017-08-02T19:57:12.040Z,"265km ESE of Iwaki, Japan",earthquake,7.7,4.2,0.059,28,reviewed,us,us
2017-07-30T12:44:07.540Z,-1.4052,149.9382,35,4.7,mb,,98,11.702,0.48,us,us2000a2p9,2017-07-30T13:16:16.040Z,"160km NW of Kavieng, Papua New Guinea",earthquake,5.4,2,0.093,35,reviewed,us,us
2017-07-30T12:01:06.460Z,20.4045,-156.102,17.252,4.21,ml,72,137,0.2893,0.14,hv,hv61568507,2017-08-03T14:04:11.432Z,"33km WNW of Hawi, Hawaii",earthquake,0.65,31.61,0.142,49,reviewed,hv,hv
2017-07-30T08:58:59.498Z,50.4927,-174.4988,25.8,2.8,ml,,,,0.43,ak,ak16384376,2017-07-30T19:43:09.734Z,"190km S of Atka, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2017-07-30T08:57:09.722Z,63.2681,-151.5811,8.7,2.7,ml,,,,0.94,ak,ak16384366,2017-07-30T09:04:12.363Z,"129km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-30T08:41:11.970Z,-4.7587,68.7804,10,4.7,mb,,144,4.503,0.65,us,us2000a2ni,2017-07-30T09:05:34.040Z,"Chagos Archipelago region",earthquake,6.6,1.9,0.081,46,reviewed,us,us
2017-07-30T07:41:01.101Z,62.346,-151.3362,77.9,2.8,ml,,,,0.46,ak,ak16384122,2017-07-30T07:55:12.832Z,"63km W of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-30T07:24:46.560Z,-21.2457,-67.3393,225.06,4.2,mb,,76,1.854,0.83,us,us2000a2nc,2017-07-30T08:29:56.040Z,"102km SSW of Uyuni, Bolivia",earthquake,7.4,12.5,0.235,5,reviewed,us,us
2017-07-30T07:02:29.480Z,-0.2437,29.7845,10,5.3,mb,,33,1.017,0.92,us,us2000a2mp,2017-08-02T20:08:48.040Z,"39km W of Rubirizi, Uganda",earthquake,6.3,1.8,0.058,102,reviewed,us,us
2017-07-30T07:02:15.220Z,36.9325,27.6306,10,4.2,mb,,83,0.819,0.75,us,us2000a2mn,2017-07-31T19:29:23.187Z,"21km ESE of Bodrum, Turkey",earthquake,5.1,1.9,0.124,18,reviewed,us,us
2017-07-30T06:10:11.770Z,17.9736,-65.3846,13,2.95,md,4,233,0.2085,0.18,pr,pr2017211009,2017-07-30T07:31:06.664Z,"16km SSE of Esperanza, Puerto Rico",earthquake,2.14,0.93,0.1,4,reviewed,pr,pr
2017-07-30T05:57:05.080Z,4.764,-75.1508,10,4.5,mb,,80,0.83,0.89,us,us2000a2mj,2017-07-30T19:11:07.672Z,"12km S of Murillo, Colombia",earthquake,4.2,1.9,0.055,98,reviewed,us,us
2017-07-30T05:40:41.050Z,4.8573,-74.9846,10,4.7,mb,,80,0.661,1.09,us,us2000a2mh,2017-07-30T19:25:23.290Z,"8km W of Lerida, Colombia",earthquake,4.7,1.8,0.04,190,reviewed,us,us
2017-07-30T04:54:57.280Z,53.9661,169.4259,10,4.2,mb,,142,6.5,0.96,us,us2000a2md,2017-07-30T05:36:25.040Z,"260km ESE of Nikol'skoye, Russia",earthquake,14.9,2,0.09,34,reviewed,us,us
2017-07-30T03:44:17.150Z,18.909,-65.0281,25,2.98,md,4,285,0.9664,0.35,pr,pr2017211008,2017-07-30T07:30:52.344Z,"63km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.98,27.52,0.2,4,reviewed,pr,pr
2017-07-30T03:41:32.480Z,23.3233,-81.629,10,4.4,mb,,98,1.375,1.13,us,us2000a2m2,2017-07-30T16:34:31.846Z,"31km N of Matanzas, Cuba",earthquake,7.7,1.9,0.045,143,reviewed,us,us
2017-07-30T03:30:38.140Z,-21.0086,-178.6778,550.47,5,mb,,38,4.479,0.86,us,us2000a2m0,2017-07-30T03:49:36.040Z,"39km S of Ndoi Island, Fiji",earthquake,10.2,6.7,0.03,347,reviewed,us,us
2017-07-30T03:12:35.730Z,39.24,74.1843,10,4.1,mb,,145,2.571,1.65,us,us2000a2ly,2017-07-30T03:30:23.040Z,"60km ENE of Karakul, Tajikistan",earthquake,7.4,2,0.234,5,reviewed,us,us
2017-07-30T02:47:22.765Z,62.0127,-149.3204,2.7,3.2,ml,,,,1.12,ak,ak16383259,2017-07-30T05:55:56.457Z,"30km N of Fishhook, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-07-30T01:56:26.290Z,-15.4685,-173.1876,10,4.5,mb,,111,2.065,0.81,us,us2000a2lr,2017-07-30T02:20:25.040Z,"80km NE of Hihifo, Tonga",earthquake,10.9,1.9,0.094,33,reviewed,us,us
2017-07-30T01:53:09.940Z,18.8223,-65.4683,25,2.76,md,4,272,0.6738,0.24,pr,pr2017211005,2017-07-30T06:14:02.122Z,"56km NNE of Luquillo, Puerto Rico",earthquake,2.16,18.81,0.12,4,reviewed,pr,pr
2017-07-30T01:51:14.700Z,18.817,-65.4651,25,2.59,md,3,271,0.6713,0.2,pr,pr2017211003,2017-07-30T06:13:47.386Z,"55km NNE of Luquillo, Puerto Rico",earthquake,1.97,15.77,0.13,3,reviewed,pr,pr
2017-07-30T01:01:42.270Z,37.5708351,-118.8878326,1.92,2.99,ml,39,90,0.04662,0.05,nc,nc72853396,2017-08-03T07:08:55.355Z,"11km SE of Mammoth Lakes, California",earthquake,0.19,0.5,0.451,9,automatic,nc,nc
2017-07-30T00:13:44.740Z,38.0268,-97.9977,1.08,3,mb_lg,,54,0.686,0.43,us,us2000a2lh,2017-08-01T01:44:13.290Z,"5km W of South Hutchinson, Kansas",earthquake,1.6,7.8,0.05,104,reviewed,us,us
2017-07-30T00:13:39.980Z,18.8866,-67.6758,5,2.61,md,6,245,0.5393,0.33,pr,pr2017211001,2017-07-30T04:28:33.672Z,"74km NW of Aguadilla, Puerto Rico",earthquake,2.42,1.9,0.28,3,reviewed,pr,pr
2017-07-30T00:04:04.830Z,17.9658,-65.389,15,2.72,md,4,234,0.2098,0.18,pr,pr2017211000,2017-07-30T03:40:52.697Z,"16km SSE of Esperanza, Puerto Rico",earthquake,2.009,2.32,0.26,4,reviewed,pr,pr
2017-07-29T23:51:18.440Z,-20.7993,-176.3198,183.75,4.7,mb,,68,6.253,1.43,us,us2000a2lf,2017-07-30T00:12:01.040Z,"121km WNW of Havelu, Tonga",earthquake,11.9,7.3,0.08,48,reviewed,us,us
2017-07-29T23:07:31.010Z,37.4623337,-118.8146667,0.13,2.49,md,31,121,0.07819,0.04,nc,nc72853246,2017-07-30T03:49:02.530Z,"24km SE of Mammoth Lakes, California",earthquake,0.27,2.03,0.22,30,automatic,nc,nc
2017-07-29T23:05:25.220Z,37.5379982,-118.8508301,-1.85,2.56,md,33,161,0.05473,0.06,nc,nc72853226,2017-07-30T03:19:03.593Z,"16km SE of Mammoth Lakes, California",earthquake,0.24,0.55,0.21,30,automatic,nc,nc
2017-07-29T23:04:06.690Z,42.7364,131.2496,543.33,4,mb,,35,1.558,0.81,us,us2000a2l0,2017-07-29T23:22:47.040Z,"17km SW of Slavyanka, Russia",earthquake,12.3,9.5,0.082,40,reviewed,us,us
2017-07-29T23:00:01.260Z,37.4586678,-118.8168335,-0.33,2.76,md,22,175,0.08106,0.03,nc,nc72853206,2017-07-30T02:49:01.523Z,"25km SSE of Mammoth Lakes, California",earthquake,0.51,3.61,0.11,20,automatic,nc,nc
2017-07-29T22:41:12.840Z,19.1768,-66.821,56,3.03,md,4,278,1.0355,0.2,pr,pr2017210017,2017-07-29T23:36:34.210Z,"76km N of Hatillo, Puerto Rico",earthquake,4.33,14.07,0.18,2,reviewed,pr,pr
2017-07-29T21:09:03.330Z,36.2784,-97.5066,5,2.6,mb_lg,,25,0.22,0.15,us,us2000a2kh,2017-07-30T00:32:54.215Z,"19km W of Perry, Oklahoma",earthquake,0.8,2,0.068,57,reviewed,us,us
2017-07-29T20:44:51.320Z,59.7135,-151.9619,51.5,2.6,ml,,,,0.59,ak,ak16382493,2017-07-29T20:55:46.011Z,"10km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-29T19:35:14.250Z,18.7656,-67.8428,79,3.33,md,11,213,0.5945,0.29,pr,pr2017210015,2017-07-29T22:11:05.040Z,"80km ENE of Punta Cana, Dominican Republic",earthquake,2.75,3.01,0.22,10,reviewed,pr,pr
2017-07-29T19:21:04.880Z,38.8089981,-122.795166,2.34,2.52,md,45,31,0.001034,0.05,nc,nc72853011,2017-07-29T21:23:02.519Z,"4km NW of The Geysers, California",earthquake,0.16,0.25,0.14,26,automatic,nc,nc
2017-07-29T18:46:12.410Z,-4.9051,151.7004,137.18,4.7,mb,,91,6.346,0.78,us,us2000a2ju,2017-08-01T14:53:43.040Z,"87km SW of Kokopo, Papua New Guinea",earthquake,10.9,8,0.06,85,reviewed,us,us
2017-07-29T17:08:26.240Z,41.0753333,-125.3303333,24.34,4.58,mw,48,242,0.9164,0.2,nc,nc72852946,2017-08-01T13:51:16.040Z,"102km WNW of Eureka, California",earthquake,1.08,10.58,,6,reviewed,nc,nc
2017-07-29T16:51:37.748Z,53.7804,-163.5772,25.5,2.5,ml,,,,0.63,ak,ak16381796,2017-07-29T20:03:56.881Z,"119km S of False Pass, Alaska",earthquake,,3.5,,,reviewed,ak,ak
2017-07-29T15:56:55.350Z,53.5369,-163.4809,11.7,2.6,ml,,,,0.57,ak,ak16381772,2017-07-29T19:58:45.778Z,"146km S of False Pass, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2017-07-29T15:52:58.150Z,53.5244,-163.4521,34.94,4.4,mb,,187,1.505,1.24,us,us2000a2j2,2017-07-29T19:54:04.731Z,"147km S of False Pass, Alaska",earthquake,9.4,9.5,0.135,16,reviewed,us,us
2017-07-29T13:44:49.130Z,19.3063,-64.7503,46,3.16,md,3,316,1.451,0.23,pr,pr2017210014,2017-07-29T15:26:04.252Z,"99km N of Road Town, British Virgin Islands",earthquake,5.05,16.52,0.16,3,reviewed,pr,pr
2017-07-29T13:28:11.150Z,59.3748,-136.3432,3.3,2.9,ml,,,,1.05,ak,ak16381258,2017-07-29T13:35:05.200Z,"53km WNW of Haines, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-07-29T12:32:47.410Z,36.2763,-97.5132,2.84,2.5,mb_lg,,30,0.205,0.4,us,us2000a2hx,2017-07-29T12:42:37.040Z,"20km W of Perry, Oklahoma",earthquake,1.2,7.3,0.069,54,reviewed,us,us
2017-07-29T12:32:15.841Z,52.3632,-170.1653,7.6,3.9,ml,,,,0.92,ak,ak16381249,2017-07-29T19:44:52.935Z,"46km SE of Yunaska Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-07-29T11:42:27.830Z,-27.4818,-177.7788,158.09,4.6,mb,,62,1.761,0.72,us,us2000a2hv,2017-07-29T12:04:00.040Z,"198km N of Raoul Island, New Zealand",earthquake,5.5,7.2,0.091,36,reviewed,us,us
2017-07-29T09:41:06.360Z,14.7951,-93.8622,30.3,4.5,mb,,186,2.114,0.68,us,us2000a2hk,2017-07-29T10:14:36.040Z,"121km SW of Pijijiapan, Mexico",earthquake,10.4,6.8,0.037,216,reviewed,us,us
2017-07-29T09:35:11.520Z,19.3,-64.7228,63,2.66,md,3,329,1.1395,0.11,pr,pr2017210013,2017-07-29T14:55:53.692Z,"98km N of Road Town, British Virgin Islands",earthquake,4.43,8.23,0.23,3,reviewed,pr,pr
2017-07-29T09:29:11.875Z,51.9261,-174.7581,67.9,2.6,ml,,,,0.36,ak,ak16380927,2017-07-29T19:28:26.924Z,"48km SW of Atka, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-07-29T09:08:15.650Z,19.0705,-66.8045,14,2.92,md,10,264,0.6765,0.26,pr,pr2017210011,2017-07-29T14:31:32.140Z,"64km N of Hatillo, Puerto Rico",earthquake,2.4,5.09,0.09,7,reviewed,pr,pr
2017-07-29T07:52:19.704Z,61.5274,-149.7869,29.6,2.9,ml,,,,0.62,ak,ak16380632,2017-08-01T09:51:03.583Z,"8km E of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-29T07:36:33.640Z,-22.536,173.0815,10,5.1,mb,,118,4.803,0.86,us,us2000a2gy,2017-07-29T07:55:28.040Z,"107km E of Ile Hunter, New Caledonia",earthquake,10.2,1.9,0.07,66,reviewed,us,us
2017-07-29T06:03:56.710Z,17.9445,-67.9686,49,3.43,md,16,234,0.6581,0.47,pr,pr2017210006,2017-07-29T06:49:37.040Z,"75km W of Pole Ojea, Puerto Rico",earthquake,2.94,4.84,0.28,14,reviewed,pr,pr
2017-07-29T04:39:42.440Z,17.656,-68.6281,53,3.02,md,7,297,0.8927,0.34,pr,pr2017210007,2017-07-29T08:40:17.610Z,"79km S of Boca de Yuma, Dominican Republic",earthquake,4.56,12.02,0.23,6,reviewed,pr,pr
2017-07-29T01:31:28.960Z,18.1516,-67.0086,30,2.63,md,13,75,0.0809,0.31,pr,pr2017210000,2017-07-29T02:08:42.561Z,"4km SW of Maricao, Puerto Rico",earthquake,0.78,1.75,0.48,12,reviewed,pr,pr
2017-07-29T00:48:28.780Z,37.4716682,-118.8134995,1.06,2.63,md,33,121,0.1188,0.05,nc,nc72852196,2017-07-29T05:01:41.153Z,"24km SE of Mammoth Lakes, California",earthquake,0.29,1.3,0.17,29,automatic,nc,nc
2017-07-29T00:42:24.990Z,31.3395,-115.3793333,9.2,4.29,ml,7,156,0.35,0.19,ci,ci37716199,2017-07-29T01:14:55.263Z,"101km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.42,31.61,0.149,247,reviewed,ci,ci
2017-07-29T00:02:40.910Z,40.7821667,-125.1806667,26.54,5.08,mw,101,230,0.7111,0.18,nc,nc72852151,2017-08-03T21:54:12.214Z,"75km WNW of Ferndale, California",earthquake,0.95,9.97,,5,reviewed,nc,nc
2017-07-28T23:01:35.790Z,-20.6291,-178.3891,554.63,4.2,mb,,123,4.42,0.91,us,us2000a2en,2017-08-01T05:38:13.040Z,"32km E of Ndoi Island, Fiji",earthquake,12.5,7,0.058,82,reviewed,us,us
2017-07-28T22:37:54.420Z,55.4131,166.6019,10,4.4,mb,,119,5.169,0.82,us,us2000a2e8,2017-08-01T05:35:41.040Z,"45km ENE of Nikol'skoye, Russia",earthquake,9.8,1.9,0.047,133,reviewed,us,us
2017-07-28T22:25:07.910Z,14.1533,-93.0649,22.71,4,mb,,192,1.378,1.13,us,us2000a3nn,2017-08-04T05:44:50.040Z,"93km SW of Puerto Madero, Mexico",earthquake,13,14.1,0.101,26,reviewed,us,us
2017-07-28T21:53:34.890Z,18.924,-155.3145,12.174,2.63,ml,35,251,0.2692,0.11,hv,hv61566727,2017-08-02T21:49:27.100Z,"35km SSE of Pahala, Hawaii",earthquake,1.5,0.61,0.142,19,reviewed,hv,hv
2017-07-28T20:23:32.770Z,-7.4415,128.6451,145.83,4.6,mb,,57,2.684,1.07,us,us2000a2cw,2017-07-29T14:42:12.040Z,"300km W of Saumlaki, Indonesia",earthquake,7.8,7.3,0.077,50,reviewed,us,us
2017-07-28T19:53:45.780Z,-30.7143,-71.8233,18.42,4.1,mwr,,88,0.859,0.95,us,us2000a2cc,2017-07-29T14:09:11.040Z,"61km WSW of Ovalle, Chile",earthquake,5,2.2,0.06,27,reviewed,us,us
2017-07-28T14:55:53.090Z,38.4197,144.3965,28.42,4.5,mb,,144,2.896,1.43,us,us2000a26y,2017-07-28T15:31:12.040Z,"237km ESE of Kamaishi, Japan",earthquake,6.8,6.4,0.121,20,reviewed,us,us
2017-07-28T14:54:30.282Z,51.1855,-179.9975,19.7,2.5,ml,,,,0.64,ak,ak16378940,2017-07-28T16:48:05.579Z,"62km W of Amatignak Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-07-28T13:51:22.720Z,56.0206,-157.8133,49.6,3.3,ml,,,,0.7,ak,ak16378831,2017-07-28T14:05:08.164Z,"64km ESE of Chignik Lake, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-07-28T13:43:44.650Z,19.5835,-64.2581,76,3.36,md,3,332,1.9709,0.25,pr,pr2017209014,2017-07-28T17:05:44.925Z,"134km NNE of Road Town, British Virgin Islands",earthquake,7.74,15.53,0.03,3,reviewed,pr,pr
2017-07-28T09:50:23.870Z,-7.6044,-75.7418,47.42,4.7,mb,,113,3.012,0.86,us,us2000a23g,2017-07-28T10:08:16.040Z,"85km WSW of Contamana, Peru",earthquake,8.2,5.6,0.06,86,reviewed,us,us
2017-07-28T09:40:55.840Z,19.157,-64.7316,42,2.53,md,4,312,1.0125,0.06,pr,pr2017209013,2017-07-28T14:24:32.851Z,"82km N of Road Town, British Virgin Islands",earthquake,2.33,7.27,0.47,4,reviewed,pr,pr
2017-07-28T08:07:39.060Z,36.3559,141.9412,10,4.5,mb,,145,1.768,0.54,us,us2000a237,2017-07-28T09:04:29.040Z,"116km ESE of Kitaibaraki, Japan",earthquake,7,1.9,0.144,14,reviewed,us,us
2017-07-28T07:16:27.420Z,36.2891,142.0534,9.96,4.7,mwr,,88,1.872,1.28,us,us2000a22x,2017-07-29T06:16:33.040Z,"126km ENE of Hasaki, Japan",earthquake,7,4.7,0.068,21,reviewed,us,us
2017-07-28T07:02:54.450Z,19.5733,-64.4443,68,2.66,md,3,339,1.5182,0.13,pr,pr2017209011,2017-07-28T11:34:58.409Z,"129km N of Road Town, British Virgin Islands",earthquake,4.95,10.38,0.16,3,reviewed,pr,pr
2017-07-28T06:56:18.770Z,-16.1444,167.9933,166.94,5,mb,,192,4.662,0.86,us,us2000a22u,2017-07-28T07:15:33.040Z,"61km E of Lakatoro, Vanuatu",earthquake,12.3,9.4,0.099,33,reviewed,us,us
2017-07-28T06:33:39.500Z,19.3881667,-155.2443333,2.871,2.72,ml,48,45,0.007096,0.08,hv,hv61566257,2017-07-28T19:25:16.220Z,"4km S of Volcano, Hawaii",earthquake,0.18,0.16,0.251,24,reviewed,hv,hv
2017-07-28T06:25:16.977Z,56.4788,-154.6954,47.7,3.4,ml,,,,0.75,ak,ak16378497,2017-07-29T05:57:03.040Z,"92km NE of Chirikof Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
